,LINC00421,1
,LOC100505835,1
,CA3,1
,PFKL,1
,C11ORF30,1
,RYR3,1
,OR4C6,1
,FAM181B,1
,ZNF416,1
,FAM224B,1
,NR3C2,1
,HSFY1,1
,MAGEA8,1
,TACC2,1
,MTUS2,1
,ABHD10,1
,GAB3,1
,MIR1184-3,1
,CXCR4,1
,RPE65,1
,CLDN9,1
,PTTG1IP,1
,MKI67,1
,SLC22A1,1
,H2AFB2,1
,LOC100131691,1
,KRTAP13-3,1
,ANKRD26P3,1
,FAM41AY2,1
,CENPJ,1
,DAZ3,1
,EIF1AY,1
,ADAMTS19,1
,STYK1,2
,VPS39,1
,ZNF107,1
,ARHGAP32,1
,C2CD4C,1
,SETD2,1
,COL6A2,1
,LOC653486,1
,CGNL1,1
,CDY2A,1
,DYRK3,1
,RAPGEF1,1
,CTAG1A,1
,C14ORF178,2
,TTN,7
,LGR6,1
,CADPS2,1
,MED4,1
,RMI1,1
,BCORP1,1
,FAM223B,1
,ATP8B4,1
,DPCR1,1
,ANO9,1
,CTAG1B,1
,CLDN23,1
,NHLH2,1
,BRCC3,1
,IFITM3,1
,DSP,1
,PDE8A,1
,ANK2,2
,SSH2,1
,NCKAP5,1
,MCM3AP,1
,MIR-1184-2/1184,1
,CD24,1
,CUL2,1
,FAM157B,1
,FAP,1
,BET1L,1
,SORL1,1
,CHMP2A,1
,ZNF431,1
,ZNF718,1
,B4GALNT4,1
,MADCAM1,1
,DIP2A,1
,KIF21A,1
,REV3L,1
,ZNF493,1
,EXT2,1
,PRSS48,1
,ADAM29,1
,SLC2A2,1
,GABRB2,1
,SLC25A28,1
,TYRP1,1
,HSFY2,1
,MIR-1184-3/1184,1
,CUL4A,1
,ZNF462,1
,BAGE2,1
,GPR135,1
,KRTAP13-4,1
,MIER2,1
,CDC34,1
,RASSF8,1
,ACSBG2,1
,DMD,1
,DBX1,1
,MPP1,1
,FOXP1,1
,MIR1184-1,1
,MRPS25,1
,MIR1184-2,1
,OR4M1,1
,DDX31,1
,GRK5,1
,CCDC85A,1
,PRDM9,1
,C18ORF8,1
,OLFM4,1
,BOC,1
,SBF2,1
,GDPD5,1
,PPM1B,1
,PAX6,1
,KIF20A,1
,CDON,1
,IL9R,1
,CDK12,1
,H2AFB3,1
,NLK,1
,MTCP1,1
,LINC00442,1
,IRF8,1
,SOX17,1
,PCDHGA5,1
,KRT5,1
,CEACAM8,1
,GYG2P1,1
,FSHR,1
,MYLK,1
,PCDHA4,1
,CCNY,1
,GINS4,1
,KCND2,1
,MAP7D3,1
,CRIM1,1
,MIR4754,1
,MPHOSPH8,1
,ZFP36L1,1
,XYLB,1
,PIK3C2G,1
,FLNB,1
,ADNP,1
,DAZ2,1
,COLEC10,1
,ZNF385B,1
,MFAP3,1
,BPY2B,1
,COL6A1,1
,MUC16,5
,LOC641367,1
,HIST2H2BF,1
,TIGD4,1
,CDY1B,1
,DCUN1D4,1
,FAM224A,1
,F8A1,1
,CSMD2,1
,PPP1R3D,1
,UBQLN3,1
,EREG,1
,DDX3Y,1
,KDM5D,1
,RAB3GAP2,1
,AGTR1,1
,C6ORF147,1
,OR51G2,1
,TBR1,1
,ABCF1,1
,GMPS,1
,MKL1,1
,SLC6A19,3
,CCDC82,1
,ANKRD32,1
,BAZ2B,1
,MIR-1302-11/1302,1
,CLMN,1
,FAM197Y5,1
,COL8A2,1
,HIST2H2AB,1
,LRRC4C,1
,OR7D4,1
,CLIC2,1
,F8A2,1
,PRKG2,1
,ZNF536,1
,KCTD3,1
,CAGE1,1
,FTCD,1
,MCM3AP-AS1,1
,APC,1
,GPR149,1
,FUNDC2,1
,DKC1,1
,MYF6,1
,MUC17,21
,FZD4,1
,DAZ1,1
,SETBP1,1
,ZNF880,1
,IFITM1,1
,BPY2C,1
,RASGRF2,1
,SRP54,1
,TRPS1,1
,SND1,1
,IFITM5,1
,BNC2,1
,A1BG,1
,SERPINA3,2
,ANKRD50,1
,TRA2A,1
,NRXN1,1
,C21ORF58,1
,CDY2B,1
,CSPG4P1Y,1
,CEBPG,1
,ATAD5,1
,MLLT3,1
,PTH1R,1
,AKR1B15,1
,MUC4,1
,NCOR1,1
,FAM110B,1
