,ESPL1,1
,RCN3,1
,GMPR2,1
,SNORD115-11,1
,RPTOR,1
,CEP250,1
,USP30,1
,BARHL2,1
,RYR3,1
,DLG1,1
,PINK1,1
,KIF26B,1
,PKNOX2,1
,ZNF416,1
,ERCC5,1
,GPHN,1
,TUBD1,1
,GNL3,1
,GPR98,1
,CCDC183,1
,PSTPIP1,1
,RXFP3,1
,ORC3,1
,IL12RB1,1
,TNIK,1
,C11ORF70,1
,INPP5E,1
,ZPLD1,1
,AHDC1,1
,U2SURP,1
,PTPRR,1
,SALL1,1
,CUBN,1
,NAGPA,1
,MACF1,2
,ZNF646,1
,ARHGAP11A,1
,NUP155,1
,CHD8,1
,WNK2,1
,LAMA2,1
,SNORD64,1
,CTNND2,1
,FRAS1,1
,MSL1,1
,UQCR11,1
,PELI2,1
,SNORD113-5,1
,APOBEC4,1
,ATP9B,1
,EPB41L4B,1
,NID1,1
,ZNF385D,1
,KIF7,1
,PEBP4,1
,DNAI1,1
,AASDH,1
,SNORD116-19,1
,SH3BP4,1
,ZEB1,1
,ADCK1,1
,SNORD116-25,1
,FAM151B,1
,CCDC88B,1
,TMCC3,1
,KLF11,1
,CD2BP2,1
,CHD9,1
,SYNE2,1
,FHL3,1
,GDA,1
,PDE1C,1
,ERC2-IT1,1
,HEPH,1
,MMRN2,1
,DOCK2,1
,COL20A1,1
,MAGEC3,1
,ZNF208,1
,KEL,1
,MBL2,1
,PROSC,1
,IPO9,1
,FFAR3,1
,SORL1,1
,HMGN1,1
,ACAD8,1
,LYRM2,1
,MIR-1244-2/1244,1
,CSF3R,1
,MED29,1
,ARHGAP17,1
,ARL4A,1
,KIAA1522,2
,FGFBP3,1
,KIAA1210,1
,PSG8,1
,STK25,1
,HERC2,1
,SLC12A4,1
,ZNF48,2
,XAGE5,1
,TCEB3CL,1
,RTL1,1
,RUNX3,1
,LAMP1,1
,SNORD116-13,1
,DEFB1,1
,GRM8,1
,ASPRV1,1
,GRK6,1
,CRYM,1
,FAM46B,1
,NOL8,1
,RFWD2,1
,TGM7,1
,BAZ1B,1
,GRPEL1,1
,ABCG1,1
,CCDC66,1
,PPP1R15B,1
,RGS3,1
,MAML2,1
,PHF20,1
,NFATC1,1
,SNORD115-44,1
,B3GNT9,1
,OGDH,1
,CXORF57,2
,MAN2A2,1
,MTHFR,1
,PRDM9,1
,PWARSN,1
,ALDOC,1
,CECR2,1
,SYNGR3,1
,PRDM2,1
,ZACN,1
,IPW,1
,LNPEP,1
,SEL1L3,2
,ZCRB1,1
,CEP350,2
,SRRM4,1
,SNORD115-6,1
,SNORD116-10,1
,LYPD4,1
,ZNF669,1
,DGKH,1
,ZBTB22,2
,SLC1A7,1
,WHSC1,1
,MEPE,5
,SNORD115-26,1
,ANKRD6,1
,EGOT,1
,KATNB1,1
,GHR,1
,FITM2,1
,RTN4R,1
,ST3GAL1,1
,ATP8B2,1
,DYSF,1
,DCBLD2,1
,GOLGA3,1
,KRT13,1
,MRPL19,1
,NKD1,1
,SCUBE3,1
,SLC27A3,1
,CACNA1E,2
,CD38,1
,KIAA2018,1
,RIPK4,1
,KNTC1,1
,OR5H1,2
,CCNE1,1
,RING1,1
,SNORD114-15,1
,WDR59,1
,ANKRD35,1
,AVPR1B,1
,DUOXA2,1
,HS3ST1,1
,PLTP,1
,RAPH1,1
,FOLH1,1
,ROR2,1
,SMUG1,1
,SPRR2D,1
,COL15A1,1
,ETNK2,1
,MUC16,1
,AKIRIN2,1
,SLC25A32,1
,GON4L,1
,LMOD3,1
,RNF4,1
,EMP2,1
,SNORD114-25,1
,TMEM222,1
,TRIM31,1
,PM20D2,1
,TMEM66,1
,GJA10,1
,PRDM16,2
,CDKN1B,1
,SLC38A10,1
,EP400,1
,GDF10,1
,TRIM2,1
,IQCH,1
,ZC3H3,1
,HYOU1,1
,ALDH4A1,1
,TUBB,1
,KIAA0100,1
,SNORD115-2,1
,MYH6,2
,SCIN,1
,DBX2,1
,JAKMIP2,1
,PHC3,1
,PCDHB8,1
,ATP13A3,1
,TMEM156,1
,SPZ1,1
,GMPPA,1
,ESRG,1
,SBNO2,2
,KIF5B,1
,USP24,1
,SNX19,1
,SNORD115-20,1
,MYH9,1
,RAB3A,1
,SNORD109B,1
,ATP11C,1
,HSD17B4,1
,ANKAR,1
,SLC12A6,1
,KIF18B,1
,GABRR2,1
,LIMD1,1
,EMX2,1
,GCK,1
,THRB,1
,DNAH11,1
,CELF1,1
,BARX2,1
,ADAMTS9,1
,F7,1
,WDR19,1
,RSPH4A,1
,SNORD115-8,1
,DHRSX,1
,CACNG7,1
,POLG,1
,TBX2,2
,TFR2,1
,CXXC1,1
,C21ORF58,1
,CYP1A1,1
,STAT4,1
,BAMBI,1
,ARSH,1
,POM121L12,1
,HVCN1,1
,PPAPDC3,1
,ENO1-AS1,1
,OR10K1,1
,RYR1,1
,TRIP12,1
,RASIP1,1
,ZMYND8,2
,RGL1,1
,LRRK2,1
,ZNF687,1
,CCM2,1
,EFTUD2,1
,ZNF670,1
,USP19,1
,ZNF311,1
,SNORD114-6,1
,DHX30,1
,SNORD115-43,1
,SCN4A,1
,POTEE,1
,PTPRB,1
,MAN2B1,1
,ZNF549,1
,DEGS2,1
,EXOSC10,1
,SLC25A21,1
,ITGA1,1
,EPHA5,1
,DYNC1H1,2
,PACS2,1
,PLCH2,1
,C1ORF105,1
,KDM4B,1
,SNORD116-2,1
,ZNF670-ZNF695,1
,CNTN2,1
,SNORD114-27,1
,GRIN2C,1
,NUP88,1
