,GPAA1,1
,CPA6,1
,CASS4,1
,KRTCAP2,1
,KCNMA1,1
,ZNF213,1
,DNASE1,1
,MEFV,1
,ZNF577,1
,KRTAP10-8,1
,PRSS33,1
,ZNF492,1
,TIGD7,1
,TTTY16,1
,ZNF676,1
,ZNF610,1
,THEM6,1
,FRG2,1
,TSPY1,1
,ZNF572,1
,SOS1,1
,TSTA3,1
,CCDC59,1
,DCST1,1
,PRDM14,1
,OPLAH,1
,LRRC6,1
,PTEN,1
,KREMEN2,1
,KRTAP10-5,1
,COL22A1,1
,EPPK1,1
,KRTAP12-1,1
,RHPN1,1
,SLC39A4,1
,TOP1MT,1
,GPIHBP1,1
,RDH10,1
,ZNF701,1
,MSC,1
,ZNF85,1
,LCE3E,1
,KRTAP10-12,1
,ZNF528,1
,ZNF174,1
,SPRR2C,1
,ZNF826P,1
,FER1L6-AS1,1
,FBXL6,1
,NSMCE2,1
,ZNF208,1
,FPR3,1
,TMEM65,1
,MAF1,1
,NUP210L,1
,KRIT1,1
,MIR30B,1
,MIR4472-1,1
,SHE,1
,GIMAP8,1
,LCE1A,1
,LY6K,1
,ZNF347,1
,ZNF597,1
,PUF60,1
,SHC1,1
,COPS5,1
,ILF2,1
,TG,1
,ZNF493,1
,ZNF506,1
,GPR20,1
,MIR-4258/4258,1
,CCDC166,1
,CPSF1,1
,S100A4,1
,ZNF623,1
,FAM203A,1
,LRRC24,1
,SPACA6P,1
,SIGLEC9,1
,LILRB1,1
,ATAD2,1
,TCHH,1
,TTTY12,1
,TMEM70,1
,ZNF702P,1
,ZNF430,1
,CORO7-PAM16,1
,CECR2,1
,KRTAP10-9,1
,ZNF16,1
,TAS2R30,1
,ZNF83,1
,SLX4,1
,KRTAP10-4,1
,HMOX2,1
,KCNK9,1
,OR2C1,1
,ST3GAL1,1
,ANXA13,1
,ATP8B2,1
,MTRNR2L4,1
,VN1R2,1
,ZNF43,1
,STAU2,1
,ARHGAP39,1
,FRG1,1
,SLC27A3,1
,ZNF808,1
,CACNA1E,1
,LINC00514,1
,NDRG1,1
,MIR1207,1
,GML,1
,CHRAC1,1
,EEF1D,1
,RING1,1
,TFAP4,1
,ZNF257,1
,AQP10,1
,LCE3D,1
,ZNF321P,1
,OC90,1
,HSP90AA4P,1
,LCE1B,1
,FLYWCH1,1
,TTTY20,1
,SEC16B,1
,SPRR2D,1
,C1ORF189,1
,MIR648,1
,LOC641367,1
,RUSC1,1
,ASAP1-IT1,1
,ARHGEF28,1
,LILRB4,1
,TPM3,1
,FLG2,1
,MIR1234,1
,BOP1,1
,KIFC2,1
,ZNF766,1
,PTK2,1
,TRAPPC9,1
,ZC3H3,1
,JTB,1
,THBS3,1
,DENND3,1
,KRTAP12-4,1
,LENEP,1
,MUC1,1
,TONSL,1
,MIR30D,1
,KRTAP10-7,1
,ZNF75A,1
,TCEB1,1
,PKLR,1
,EFNA4,1
,ZNF841,1
,TRAM1,1
,LOC100507501,1
,C1ORF43,1
,CLK2,1
,PPP2R1A,1
,SPRR2A,1
,S100A5,1
,VPS28,1
,ZNF534,1
,TMEM71,1
,ZNF665,1
,NPR1,1
,ZNF880,1
,ZNF836,1
,KRTAP10-3,1
,LOC100130298,1
,ZNF14,1
,KHDRBS3,1
,GYPB,1
,ERVV-2,1
,PARP10,1
,COL21A1,1
,MTX1,1
,ZSCAN32,1
,TSNARE1,1
,FAM135B,1
,PRSS21,1
,MICAL3,1
,CYP11B2,1
,LILRA1,1
,TCHHL1,1
,ZNF707,1
,ARHGAP4,1
,PTPRB,1
,TTTY11,1
,PLEC,1
,GLIS2,1
,IER5,1
,UBAP2L,1
,S100A2,1
,MIR92B,1
,IL6R,1
,CHRNB2,1
,DNAJA3,1
,CLDN6,1
,ZNF616,1
,WDR27,1
,S100A7L2,1
,CRNN,1
,ZNF320,1
,MCMDC2,1
,SLC45A4,1
,MAFA,1
,ZNF415,1
,LCE6A,1
,PKMYT1,1
,BIRC8,1
,LY6H,1
,DUX4L4,1
,ZNF729,1
,WISP1,1
,COMMD5,1
,ZNF34,1
,LOC100505666,1
,CYP11B1,1
,KRTAP10-2,1
,ZNF160,1
,KRTAP10-1,1
,SPRR2B,1
,ADAR,1
,ZNF432,1
,HSF1,1
,ZNF350,1
,LOC100130301,1
,FAM197Y2,1
,OR1F2P,1
,VN1R4,1
,FLAD1,1
,TMEM249,1
,UBE2W,1
,PERP,1
,HHLA1,1
,VASN,1
,RAB13,1
,KIAA0196,1
,LACTB2,1
,ASH1L,1
,ZNF99,1
,ZNF205,1
,ZNF7,1
,RAB11FIP1,1
,THOC6,1
,GM140,1
,GRINA,1
,ZNF708,1
,FAM83H,1
,PAQR4,1
,TSPEAR,1
,ZSCAN10,1
,C1ORF68,1
,LCE5A,1
,TRMT12,1
,FAM189B,1
,LYNX1,1
,ZNF100,1
,LCE3A,1
,CKS1B,1
,OR1F1,1
,ZNF263,1
,ZNF626,1
,KCNB2,1
,RPTN,1
,ZFP41,1
,ZNF517,1
,MIR1270-1,1
,PCAT1,1
,C16ORF90,1
,ZNF738,1
,CLDN9,1
,POU5F1P4,1
,EYA1,1
,ARC,1
,ZNF816-ZNF321P,1
,ZNF724P,1
,SCAMP3,1
,PRSS22,1
,S100A3,1
,RNF139,1
,PPP1R42,1
,TDRD10,1
,SPRR2F,1
,DPM3,1
