,SNORD115-11,1
,TFIP11,1
,CCDC116,1
,ZHX3,1
,DDT,1
,GGT3P,1
,LRRC6,1
,SLC6A11,1
,NAP1L2,1
,HIC2,1
,ZSWIM1,1
,FGFR1,1
,HEPH,1
,SPECC1L,1
,CCT8L2,1
,OR2V2,1
,PROSC,1
,RAB40B,1
,SUSD2,1
,CHD1,1
,TANGO2,1
,EFNB1,1
,FOXK2,1
,SNORD115-44,1
,TOP1P2,1
,CECR2,1
,IPW,1
,SNORD115-6,1
,SNORD115-26,1
,CLEC4E,1
,RIMBP3B,1
,CCDC57,1
,LAIR1,1
,WHSC1L1,1
,ROR2,1
,TMEM191C,1
,CABP1,1
,PIWIL3,1
,LOC284889,1
,OPHN1,1
,SETDB1,1
,LRRC4C,1
,ERLIN2,1
,SLC9A9,1
,ZNF334,1
,CRYBA4,1
,DDHD2,1
,MIR3198-1,1
,PI4KAP1,1
,SNORD116-2,1
,HPS4,1
,ZNF70,1
,PIGP,1
,POM121L10P,1
,SNORD116-4,1
,SPATA4,1
,SLC39A5,1
,SNORD116-15,1
,IGLL1,1
,SCN11A,1
,MYEOV2,1
,PWAR5,1
,RIMBP3,1
,EML5,1
,SH3PXD2A,1
,SNORD115-17,1
,HP,1
,YIPF6,1
,CLTCL1,1
,RALGPS1,1
,SNORD115-4,1
,SLC25A18,1
,HOXB5,1
,BCRP2,1
,P2RX6P,1
,SNORD115-18,1
,CRYBB3,1
,C10ORF12,1
,SNORD115-28,1
,SGK1,1
,Sep-05,1
,SNORD116-7,1
,OVCH2,1
,LRP5L,1
,GAB4,1
,RFNG,1
,CECR5,1
,DGCR5,1
,SFTPD,1
,POM121L9P,1
,GPS1,1
,SECTM1,1
,RANBP1,1
,PEX26,1
,GGTLC2,1
,USH2A,1
,SLC7A4,1
,SNORD115-23,1
,ZNF362,1
,IGLL5,1
,UTS2R,1
,GALNT9,1
,SNORD115-9,1
,SNORD115-40,1
,USP18,1
,PCDH15,1
,SNORD115-14,1
,C22ORF15,1
,EDA2R,1
,ZNF750,1
,LUZP2,1
,SNORD116-21,1
,LRRC45,1
,YPEL1,1
,HBQ1,1
,OR1L3,1
,SRRD,1
,SCARF2,1
,UBE2L3,1
,ATP6V1E1,1
,SNORD116-27,1
,SNORD115-38,1
,PPAPDC1B,1
,GPR124,1
,OTUB2,1
,ZDHHC8P1,1
,TPST2,1
,LOC728024,1
,SNORD115-33,1
,ZNF74,1
,LOC648691,1
,RHBG,1
,XKR3,1
,ADAD1,1
,SNORD116-17,1
,FN3K,1
,MMP11,1
,SNAP29,1
,WDR45B,1
,FAM21A,1
,DOCK1,1
,DGCR8,1
,SNORD115-47,1
,GGT1,1
,ME2,1
,STARD8,1
,CECR1,1
,FEM1C,1
,SNORD109A,1
,SNORD115-5,1
,FAM153B,1
,C1QTNF9B,1
,MAPK1,1
,NARF,1
,AASS,1
,GP1BB,1
,API5,1
,VPREB1,1
,GNAZ,1
,ADORA2A-AS1,1
,BCR,1
,DRICH1,1
,SNORD115-35,1
,MIR648,1
,UPB1,1
,SNORD115-16,1
,SNORD115-27,1
,GSC2,1
,MIR1306,1
,STAR,1
,SNORD116-5,1
,SNORD116-12,1
,SNORD116-3,1
,CDC45,1
,GSTTP2,1
,SNORD116-24,1
,CABIN1,1
,EIF4EBP1,1
,IL17RA,1
,GUSBP11,1
,PJA1,1
,DGCR14,1
,CHCHD10,1
,MED15,1
,FCRL5,1
,SNORD116-18,1
,RAB11FIP1,1
,RAC3,1
,LPPR1,1
,DHRS4,1
,SEZ6L,1
,ASH2L,1
,DNAH8,1
,MAFG,1
,SLC10A5,1
,DCXR,1
,GUCD1,1
,BAG4,1
,DDTL,1
,LYPD2,1
,POM121L8P,1
,B3GNTL1,1
,ADRB3,1
,DMD,1
,ASPHD2,1
,HOOK1,1
,KCNQ3,1
,BCRP3,1
,LRRC75B,1
,AIFM3,1
,OR4Q3,1
,DUS1L,1
,TMEM211,1
,SNORD115-37,1
,SNORD115-29,1
,KLHL11,1
,WRNIP1,1
,SDF2L1,1
,TSSK2,1
,DCN,1
,ZNF703,1
,ARMC5,1
,SNORD116-8,1
